Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
3357,0.7721,0.1334625,0.808175,0.08324,0.623955,0.4552286,0.174079332,0.470466667,0.8816,0.5448,0.518655,0.46827294,0.7758,0.479136,0.901111111,0.0924,0.257,0.161917778,0.637219073,0.861729286,0.40994,0.846354,0.5878,0.886451613,0.677943041,0.6027,0.484168337,0.475130261,0.746252505,0.669679359,0.408697395,0.2120242,0.6144375,0.525738713,0.40676,0.26664,0.93518,0.827309103,0.389235667,0.3577337,0.667931746,0.1117104,0.1669176,0.0540456,0.8308824,0.4808368,0.9040072,0.3361904,0.5817216,0.6775224,0.3640944,0.509716,0.1993704,0.5891,-0.191807,0.080147906,0.403119869
3358,0.7934,0.4535075,0.8761325,0.22176,0.50725,0.4448018,0.307131524,0.4576,0.8924,0.0521,0.70035,0.71595336,0.5714,0.107208,0.813888889,0.0024,0.035,0.36053,0.47276092,0.913636429,0.64404,0.852548,0.523,0.836774194,0.247871043,0.4241,0.410501002,0.888016032,0.71490982,0.651543086,0.658997996,0.4832576,0.0233125,0.5245509,0.8278,0.53826,0.77246,0.588149383,0.107785667,0.06141285,0.568522222,0.0447152,0.5935768,0.5180264,0.621996,0.4859632,0.58896,0.2793776,0.7965872,0.5680248,0.45486,0.880384,0.519952,0.8592,-12.982829,0.069898146,0.379011297
3359,0.7839,0.174705,0.6803775,0.167415,0.861235,0.629739,0.116450939,0.557933333,0.8126,0.4615,0.4004436,0.29143934,0.6618,0.5216672,0.963888889,0.3342,0.39025,0.543045556,0.823837946,0.491217857,0.26366,0.48035,0.9553,0.903225806,0.245714086,0.4759,0.29747495,0.731823647,0.827254509,0.492244489,0.344348697,0.39739765,0.2881875,0.0057904,0.34722,0.1952,0.83836,0.897505835,0.273844333,0.0187606,0.568803175,0.5139904,0.3405128,0.4507416,0.89582,0.6464776,0.477436,0.0478976,0.459764,0.6358824,0.3422864,0.5579408,0.1013408,0.7427,-0.190985,0.061994226,0.384920799
3360,0.4633,0.27138,0.8051325,0.50377,0.91475,0.4052902,0.244455115,0.571866667,0.4394,0.572,0.6773646,0.4226476,0.3568,0.5847308,0.935555556,0.1074,0.53425,0.389994444,0.387252417,0.740313571,0.52998,0.874632,0.4316,0.528387097,0.646665067,0.5096,0.340260521,0.57511022,0.846893788,0.606472946,0.535851703,0.03137695,0.215,0.244533075,0.67988,0.34618,0.5601,0.882617539,0.196045333,0.2528669,0.476693651,0.181164,0.421936,0.6328256,0.543304,0.6131568,0.9812152,0.0067992,0.3602408,0.5584632,0.5877664,0.7221568,0.0218576,0.9149,-0.426309,0.010090877,0.372367482
3361,0.5763,0.3245,0.5799625,0.318195,0.763225,0.3751074,0.043419624,0.504266667,0.4058,0.3568,0.6847528,0.70178398,0.5146,0.0001466,0.562777778,0.1186,0.01575,0.139001111,0.701817272,0.416637857,0.52,0.574072667,0.5868,0.581290323,0.577098658,0.4015,0.418156313,0.922825651,0.965611222,0.7050501,0.398236473,0.3761296,0.044625,0.291747138,0.59272,0.6337,0.84662,0.421010337,0.455267,0.23619085,0.655014286,0.6138688,0.2613688,0.31362,0.6207168,0.579516,0.5537576,0.3431408,0.386704,0.6769056,0.3198896,0.6953656,0.3691992,0.6266,0.315948,0.282726912,0.634178671
3362,0.5564,0.44262,0.8971775,0.65588,0.69585,0.6231536,0.36343215,0.412466667,0.5858,0.1741,0.4321856,0.6969664,0.7073,0.429272,0.942777778,0.084,0.02075,0.301055556,0.667489163,0.587276429,0.24884,0.83585,0.9138,0.553548387,0.72701726,0.8465,0.435591182,0.518657315,0.49503006,0.59238477,0.576192385,0.1600356,0.382,0.442594488,0.41658,0.6361,0.93734,0.430736912,0.428789,0.428607,0.891744444,0.322224,0.073444,0.2249688,0.8187272,0.5471568,0.6120336,0.5187152,0.3078912,0.8098448,0.2406176,0.422408,0.1249208,0.4249,0.243882,0.506305826,0.859117827
3363,0.4826,0.296455,0.667445,0.20022,0.62073,0.4258692,0.093348643,0.468933333,0.5182,0.2362,0.449972,0.32431226,0.6161,0.2999184,0.884444444,0.099,0.4865,0.224666111,0.670923641,0.577431429,0.41792,0.760441333,0.6087,0.727741935,0.294248715,0.6449,0.368236473,0.671683367,0.718637275,0.870601202,0.824028056,0.0568461,0.431375,0.382908813,0.61882,0.6148,0.67716,0.741917306,0.523913333,0.21662855,0.805814286,0.1762472,0.154216,0.3821808,0.850396,0.076188,0.8054992,0.0989688,0.7870952,0.7003472,0.4931696,0.4479384,0.3954288,0.6183,0.557044,0.465145779,0.811987456
3364,0.9269,0.176685,0.9638675,0.33178,0.78257,0.3816928,0.152304802,0.39,0.5018,0.1709,0.6283834,0.84234404,0.464,0.4712164,0.93,0.0485,0.12475,0.140637778,0.850673558,0.532087143,0.60838,0.873824,0.406,0.92516129,0.627251255,0.6548,0.114729459,0.638436874,0.999599198,0.539198397,0.434549098,0.33123035,0.2461875,0.468428588,0.83272,0.67242,0.40872,0.789929977,0.143089667,0.3388128,0.520220635,0.1009544,0.2467128,0.6576992,0.8251248,0.3155168,0.6788888,0.4682488,0.4540112,0.5060272,0.5715584,0.487968,0.08094,0.4414,-0.684827,0.296824916,0.756405729
3365,0.8718,0.2449825,0.6978725,0.43352,0.84737,0.4401372,0.252956159,0.4666,0.5398,0.307,0.4978584,0.44928598,0.5005,0.4430578,0.945,0.0108,0.31025,0.403907778,0.417522508,0.702725714,0.15844,0.728392,0.9098,0.976451613,0.21200936,0.6453,0.107334669,0.804108216,0.605490982,0.550140281,0.496452906,0.121438,0.1856875,0.016183425,0.7026,0.51546,0.46602,0.513697899,0.438595667,0.5357187,0.549987302,0.2254184,0.058136,0.249204,0.8459176,0.2703424,0.9424632,0.32652,0.6803816,0.9085464,0.4174336,0.5837872,0.0737872,0.7532,0.077227,0.152272425,0.458898073
3366,0.6879,0.062855,0.995815,0.19525,0.965365,0.6387938,0.069181628,0.589866667,0.6372,0.4275,0.6579362,0.47960844,0.7411,0.1397664,0.547222222,0.4132,0.3825,0.130543889,0.550776926,0.850095,0.45954,0.462036,0.416,0.59,0.691424972,0.5348,0.015190381,0.528697395,0.862304609,0.749178357,0.912705411,0.0652483,0.5020625,0.3514328,0.8947,0.59288,0.73968,0.600913638,0.271229333,0.1226653,0.565152381,0.5401128,0.5567728,0.2303904,0.3363368,0.3651768,0.614696,0.4489088,0.4916912,0.7672792,0.3092808,0.7672296,0.3980776,0.5798,0.059461,0.170274509,0.475771091
3367,0.5305,0.4234825,0.7326125,0.091195,0.437615,0.446997,0.023770355,0.403666667,0.6742,0.4499,0.3481788,0.79586856,0.3008,0.0139326,0.963333333,0.4045,0.21775,0.365986111,0.744571524,0.527015714,0.7116,0.545524667,0.9261,0.561612903,0.604332113,0.9159,0.160681363,0.703066132,0.758737475,0.801442886,0.615591182,0.51844185,0.1613125,0.244830038,0.3552,0.3999,0.39922,0.693597866,0.176759,0.6255129,0.644342857,0.1897696,0.519644,0.1442904,0.417908,0.3779928,0.954592,0.4830568,0.5854608,0.990284,0.197592,0.7000936,0.1765848,0.9976,0.018778,0.129011629,0.420269457
3368,0.8367,0.31988,0.6562875,0.48919,0.818355,0.22392,0.060150313,0.716533333,0.4694,0.1658,0.807616,0.64907398,0.3105,0.3720748,0.558333333,0.4466,0.19175,0.140092222,0.534548183,0.812506429,0.17384,0.627398,0.8197,0.789354839,0.684144717,0.9995,0.374048096,0.9650501,0.718096192,0.762625251,0.842204409,0.12432625,0.5045625,0.504061825,0.34046,0.67092,0.774,0.351420473,0.377794667,0.16531755,0.818169841,0.1353736,0.3232512,0.5575688,0.3587288,0.6359048,0.9708616,0.4265464,0.291208,0.5948592,0.2423856,0.7946512,0.1503552,0.4487,0.677837,0.639935753,0.901965182
3369,0.5391,0.62178,0.87385,0.088875,0.695525,0.6039466,0.168505219,0.274,0.4258,0.2846,0.6133334,0.61733462,0.4561,0.1591254,0.492777778,0.1171,0.357,0.344979444,0.803551184,0.796695714,0.51514,0.562222667,0.4964,0.643225806,0.469243615,0.7836,0.38250501,0.543466934,0.977815631,0.714448898,0.768917836,0.0888795,0.3758125,0.54117975,0.87384,0.53466,0.9496,0.489386462,0.598443667,0.46741095,0.478379365,0.0662272,0.4271472,0.4226792,0.8983792,0.3219248,0.7149784,0.2899544,0.586612,0.6056544,0.2948408,0.817976,0.313296,0.5531,0.324153,0.257464439,0.616823821
3370,0.7216,0.0103925,0.9532175,0.203205,0.911525,0.3089802,0.380162839,0.759066667,0.6258,0.2911,0.3380542,0.69923354,0.6989,0.5697716,0.516111111,0.4945,0.108,0.266134444,0.877512504,0.543423571,0.39054,0.620664667,0.9603,0.791290323,0.686571469,0.7698,0.470961924,0.718637275,0.831503006,0.413066132,0.709498998,0.1726389,0.581125,0.193755725,0.90514,0.15408,0.90026,0.731887296,0.672647,0.091558,0.832492063,0.5112248,0.160404,0.6634392,0.8078512,0.0550424,0.862592,0.482452,0.4839248,0.5920832,0.3039768,0.484816,0.4224528,0.5016,0.430946,0.500718729,0.812269789
3371,0.463,0.6049525,0.6694725,0.433185,0.34219,0.4022718,0.332091858,0.629866667,0.701,0.4601,0.2964614,0.6660772,0.7996,0.2315752,0.673333333,0.1739,0.24375,0.329428333,0.632227409,0.642763571,0.42562,0.976704,0.6944,0.597419355,0.439313814,0.5637,0.517715431,0.821002004,0.562204409,0.72757515,0.436092184,0.08914205,0.0186875,0.396271275,0.79006,0.51456,0.9977,0.729153051,0.457228333,0.39301005,0.950715873,0.3428136,0.2401992,0.579572,0.5970448,0.6445552,0.6401368,0.21078,0.3245744,0.5470504,0.3820704,0.44258,0.4152992,0.6976,0.079269,0.16683771,0.481509046
3372,0.4843,0.31889,0.557395,0.585625,0.48146,0.5142218,0.28136952,0.5878,0.4746,0.5812,0.2978296,0.58304478,0.6837,0.113661,0.481666667,0.0473,0.45875,0.432553889,0.733024341,0.962262857,0.22374,0.836119333,0.3767,0.919032258,0.43149437,0.9422,0.242024048,0.61258517,0.490240481,0.550460922,0.421002004,0.45857615,0.1384375,0.471694975,0.45126,0.43562,0.65112,0.89780927,0.039139333,0.5033286,0.471077778,0.204828,0.5629616,0.1031536,0.4447784,0.6541664,0.9960064,0.5214352,0.6375232,0.4387864,0.2591832,0.6625856,0.2822976,0.7151,-0.415684,0.012894873,0.373177339
3373,0.6043,0.0163325,0.8208525,0.329795,0.403765,0.5471484,0.127870564,0.279933333,0.9318,0.2744,0.6469908,0.54195362,0.5243,0.3049048,0.557777778,0.2256,0.1105,0.23858,0.507712571,0.618002857,0.522,0.735125333,0.4705,0.642580645,0.302068359,0.3936,0.03498998,0.91755511,0.836813627,0.923166333,0.626372745,0.0140474,0.25575,0.295904325,0.76582,0.51426,0.55888,0.678402801,0.496454667,0.40102735,0.93105873,0.2601456,0.1737576,0.2055168,0.861912,0.4465552,0.609076,0.2594336,0.7002288,0.6664184,0.3749976,0.8624176,0.3045528,0.716,0.62022,0.524207299,0.849365029
3374,0.9653,0.296785,0.523925,0.18299,0.82867,0.3155654,0.357853862,0.6046,0.4252,0.5335,0.669429,0.30674224,0.7308,0.4187124,0.599444444,0.1956,0.468,0.028236667,0.608509503,0.607263571,0.60952,0.595348667,0.852,0.813548387,0.445245895,0.5702,0.506613226,0.8650501,0.5098998,0.613046092,0.493987976,0.28423055,0.4203125,0.461301938,0.80816,0.28854,0.38942,0.463857953,0.125110667,0.08610625,0.755828571,0.4184144,0.0907056,0.0550016,0.3308984,0.3619736,0.9066688,0.263664,0.4574624,0.9242768,0.110952,0.5481696,0.2012248,0.556,-0.057669,0.134424196,0.445168181
3375,0.8842,0.0136925,0.7909325,0.40966,0.36282,0.3007486,0.216041754,0.461466667,0.4298,0.0013,0.8024168,0.643973,0.3928,0.4096196,0.775555556,0.1864,0.1995,0.110627778,0.838816272,0.465562143,0.6292,0.796799333,0.3714,0.571290323,0.432572949,0.7315,0.122925852,0.798837675,0.518657315,0.907214429,0.89238477,0.28265515,0.0585,0.129615888,0.55682,0.48364,0.79392,0.511873958,0.649111,0.2131009,0.487646032,0.424868,0.6375456,0.612736,0.6523856,0.25144,0.6070048,0.4495128,0.6921744,0.55908,0.327552,0.85706,0.0189432,0.7211,-22.325226,0.116284864,0.398983402
3376,0.8396,0.5993425,0.66567,0.18332,0.527885,0.4275154,0.085912317,0.441333333,0.4336,0.0237,0.6034824,0.44333486,0.5606,0.5008416,0.59,0.1461,0.3865,0.107081111,0.947415805,0.993884286,0.43046,0.52371,0.6266,0.943870968,0.696278474,0.9743,0.129519038,0.874809619,0.519458918,0.969799599,0.780621242,0.35722465,0.482625,0.504952638,0.6535,0.10846,0.73386,0.839766589,0.272863667,0.42219315,0.570206349,0.5929712,0.202744,0.3942984,0.4575744,0.5119144,0.700188,0.5719016,0.4741456,0.9662256,0.0408152,0.5604624,0.3360808,0.8239,-62.272602,0.080512754,0.274057362
3377,0.6983,0.1615075,0.7663375,0.10644,0.51209,0.2777,0.154162839,0.531066667,0.943,0.4248,0.5878852,0.58616202,0.625,0.4093262,0.874444444,0.4952,0.00125,0.211297778,0.376332111,0.847111429,0.4125,0.886482,0.938,0.889354839,0.200684586,0.7822,0.429238477,0.589358717,0.781563126,0.751062124,0.316012024,0.21491245,0.21375,0.413197088,0.48992,0.14568,0.43324,0.642240747,0.486975,0.37761675,0.690115873,0.506,0.1424912,0.271208,0.9569184,0.4449536,0.504652,0.2274008,0.3878544,0.5328616,0.2577096,0.8261704,0.327868,0.4389,-0.026991,0.143617084,0.447015899
3378,0.5587,0.6567525,0.93648,0.19293,0.66522,0.5081854,0.389720251,0.7464,0.5164,0.4266,0.40017,0.80352002,0.4864,0.4102062,0.521111111,0.2218,0.2675,0.414275,0.466828943,0.732557143,0.32068,0.552527333,0.4193,0.531290323,0.56550429,0.8285,0.334188377,0.662705411,0.481482966,0.718817635,0.801863727,0.12275085,0.1566875,0.246314738,0.63938,0.23662,0.67012,0.585415138,0.197679667,0.4151379,0.543809524,0.2853456,0.608884,0.1997768,0.6063216,0.0841976,0.4738864,0.2277032,0.6314832,0.7296488,0.1094784,0.5330408,0.5035256,0.4134,-0.195655,0.06704047,0.389159766
3379,0.6573,0.1842725,0.88374,0.52034,0.792885,0.3199556,0.136104384,0.758066667,0.993,0.0482,0.4094736,0.30362498,0.7067,0.241548,0.521111111,0.1484,0.3015,0.288778333,0.420956986,0.938993571,0.19352,0.620934,0.8094,0.419354839,0.579795004,0.8953,0.20004008,0.706232465,0.961623246,0.560160321,0.738436874,0.1618736,0.261625,0.057458588,0.6627,0.20902,0.54784,0.877145715,0.364719,0.09476495,0.676355556,0.450068,0.460368,0.162148,0.3913576,0.0777896,0.868804,0.28512,0.5457672,0.7549416,0.097396,0.910012,0.0978968,0.5827,-1.106662,0.173473293,0.696425698
3380,0.4495,0.347595,0.7493475,0.38679,0.72712,0.442058,0.387862213,0.589666667,0.7642,0.3341,0.6992554,0.29540674,0.5027,0.0027866,0.618333333,0.1456,0.351,0.058792222,0.610693565,0.912741429,0.6617,0.833426667,0.7828,0.964516129,0.464659707,0.7678,0.488657315,0.813607214,0.967735471,0.629639279,0.463507014,0.4572633,0.3968125,0.214838713,0.49728,0.27204,0.90056,0.764101367,0.258480667,0.15569675,0.797669841,0.2177352,0.0861456,0.5620328,0.8587128,0.4894872,0.582748,0.2612464,0.6521928,0.473024,0.4911072,0.7543064,0.3482688,0.7033,0.659584,0.594970936,0.877123475
3381,0.8349,0.09354,0.623325,0.23369,0.58817,0.599282,0.185235908,0.477733333,0.4934,0.4869,0.557785,0.57255942,0.6946,0.4377782,0.745555556,0.1681,0.332,0.154824444,0.762984328,0.512397857,0.61466,0.947348,0.8137,0.655806452,0.370556189,0.449,0.093346693,0.527895792,0.667915832,0.391803607,0.671943888,0.20808565,0.557375,0.395974338,0.5249,0.21142,0.75254,0.695421807,0.205198,0.08642695,0.446365079,0.3597168,0.1701752,0.1430152,0.760188,0.6211664,0.6714936,0.4661336,0.8098184,0.6577816,0.0310904,0.8791232,0.1567144,0.8156,0.02559,0.144285922,0.444832078
3382,0.926,0.408305,0.5421825,0.040495,0.61654,0.2818158,0.50126096,0.631933333,0.617,0.5027,0.550944,0.7641292,0.5679,0.2500542,0.71,0.3426,0.0935,0.52313,0.521443815,0.827720714,0.58842,0.740242,0.4156,0.744516129,0.71650127,0.4008,0.149859719,0.787234469,0.921262525,0.561102204,0.64238477,0.2511469,0.4595,0.0800263,0.80294,0.3837,0.96092,0.910573525,0.659244667,0.54245325,0.801320635,0.2457016,0.466556,0.2441024,0.350092,0.606108,0.654632,0.4522328,0.7712752,0.5186736,0.3959208,0.75998,0.0642488,0.8939,-0.157354,0.058822012,0.377149274
3383,0.5694,0.472975,0.74022,0.57005,0.577855,0.7131526,0.169298539,0.6956,0.4388,0.3186,0.369249,0.59296334,0.5633,0.0065996,0.882777778,0.3166,0.0885,0.343615,0.819156385,0.960770714,0.39082,0.823730667,0.7868,0.916774194,0.447403052,0.4333,0.45987976,0.926272545,0.914088176,0.88248497,0.730440882,0.350923,0.3743125,0.5732497,0.62096,0.12738,0.5843,0.344128043,0.287573667,0.06494045,0.742911111,0.4934,0.1516104,0.5540608,0.83856,0.4750704,0.5191464,0.0892984,0.79256,0.7617272,0.5303016,0.9894408,0.0703424,0.7093,0.293711,0.259236587,0.611882204
3384,0.7574,0.3611225,0.5074425,0.212485,0.58914,0.2719378,0.403002088,0.7302,0.7888,0.5171,0.3892244,0.32827966,0.3839,0.1852308,0.998333333,0.3388,0.516,0.103534444,0.626298766,0.515381429,0.62806,0.643826,0.9477,0.562903226,0.343322734,0.7691,0.527735471,0.517875752,0.77492986,0.88498998,0.338797595,0.32440355,0.0260625,0.5684986,0.3423,0.47764,0.87726,0.558672891,0.664475,0.22143895,0.651925397,0.2702864,0.1959048,0.4714688,0.3545704,0.4177208,0.9489712,0.5190176,0.5031968,0.8912736,0.243564,0.9405856,0.2703752,0.3969,-0.159314,0.101744927,0.418265893
3385,0.9592,0.6570825,0.5599325,0.17139,0.341865,0.4788258,0.272872651,0.4158,0.927,0.5708,0.6029352,0.76809664,0.3059,0.1426996,0.578333333,0.0131,0.4545,0.122905,0.767352451,0.530595714,0.34976,0.496508667,0.3355,0.496129032,0.295866683,0.4401,0.137715431,0.851342685,0.952064128,0.468777555,0.856673347,0.11592405,0.212875,0.3018432,0.78392,0.15288,0.83284,0.335315105,0.629171,0.04826435,0.776326984,0.2217304,0.3655912,0.0712648,0.3708848,0.4000992,0.6886512,0.3428384,0.5052104,0.5849888,0.5627176,0.9780944,0.124656,0.4344,-0.337065,0.037479123,0.384141235
3386,0.9451,0.416885,0.9116325,0.54851,0.429235,0.460442,0.425043841,0.666466667,0.4678,0.041,0.4962166,0.34414934,0.536,0.0608636,0.654444444,0.1711,0.3335,0.415093333,0.497412471,0.648431429,0.29872,0.893484667,0.9181,0.546451613,0.575211096,0.6541,0.247034068,0.974809619,0.557955912,0.87747495,0.891462926,0.19810805,0.2119375,0.572655825,0.64244,0.34378,0.44672,0.792360787,0.352624333,0.27146715,0.939203175,0.1027984,0.500428,0.4434072,0.4127896,0.5109536,0.4496296,0.5803632,0.3711712,0.9480272,0.1872776,0.505304,0.306672,0.8691,-28.386278,0.135661946,0.376780939
3387,0.9681,0.6082525,0.9945475,0.052425,0.81384,0.4670272,0.436993737,0.258533333,0.4972,0.2517,0.7906504,0.81060468,0.4781,0.027132,0.928888889,0.1709,0.17425,0.343069444,0.930563521,0.535368571,0.25568,0.651098,0.6177,0.843870968,0.354108318,0.7665,0.223807615,0.552705411,0.842645291,0.899378758,0.579258517,0.1014828,0.3718125,0.326489538,0.74648,0.34588,0.4176,0.586628876,0.063982667,0.4937078,0.455912698,0.5198296,0.4610192,0.4245928,0.8756672,0.2796336,0.7217824,0.4111344,0.5423152,0.7604936,0.3570216,0.4882832,0.17738,0.8191,0.162582,0.200692946,0.536744646
3388,0.431,0.2185875,0.7262725,0.258215,0.620085,0.6390682,0.312442589,0.488266667,0.5812,0.4592,0.5971888,0.78509986,0.7798,0.2248288,0.881666667,0.2142,0.51675,0.197384444,0.630980327,0.628444286,0.5525,0.696882,0.6413,0.824516129,0.223873323,0.7203,0.333647295,0.782224449,0.826973948,0.865591182,0.547254509,0.27162725,0.311,0.364795263,0.71242,0.25584,0.87452,0.716085362,0.229387667,0.0582059,0.582842857,0.2865744,0.1258808,0.07286,0.474848,0.2732256,0.8605216,0.0959464,0.4856512,0.5522944,0.0145872,0.8015856,0.4905432,0.6861,-0.04748,0.128630054,0.432184802
3389,0.7375,0.49508,0.8979375,0.347355,0.407955,0.6909274,0.299695198,0.397,0.5982,0.3434,0.7364702,0.3872242,0.6196,0.0230256,0.559444444,0.1968,0.15575,0.108172778,0.506775592,0.961367857,0.45756,0.906412,0.7433,0.868709677,0.565773885,0.6063,0.478897796,0.759258517,0.91753507,0.768256513,0.380981964,0.0870415,0.524,0.18306575,0.83302,0.3852,0.52424,0.589973324,0.468342333,0.60851615,0.881353968,0.0084512,0.1714776,0.501444,0.7557096,0.4183616,0.4215264,0.3576464,0.4128784,0.8388384,0.0355104,0.6345328,0.1712864,0.7545,0.512546,0.398609942,0.768923066
3390,0.4425,0.123895,0.6215475,0.66781,0.39796,0.5177888,0.331561587,0.6688,0.4364,0.2732,0.769033,0.39402548,0.6066,0.433965,0.985,0.0032,0.45225,0.340341111,0.79138046,0.782675,0.55392,0.550911333,0.7014,0.436774194,0.499443011,0.4775,0.157775551,0.674048096,0.719158317,0.944769539,0.50753507,0.08520355,0.324,0.1506989,0.41074,0.1871,0.7982,0.406425475,0.621325667,0.42091035,0.693204762,0.179628,0.1646384,0.1847888,0.8433584,0.6179624,0.6235704,0.5365448,0.7404976,0.4406376,0.2703816,0.8252248,0.2004296,0.4704,0.285658,0.280297631,0.630392852
3391,0.5423,0.582515,0.921775,0.375195,0.391515,0.2283102,0.480016701,0.3596,0.528,0.0807,0.5761188,0.5025628,0.7197,0.085209,0.914444444,0.0791,0.41025,0.132726111,0.833824608,0.447662857,0.23058,0.702806667,0.4209,0.946129032,0.72351193,0.8976,0.44244489,0.751623246,0.849298597,0.849639279,0.786773547,0.32046505,0.4776875,0.374594387,0.5513,0.13938,0.79208,0.561407136,0.570004333,0.05628175,0.835019048,0.3495752,0.4431064,0.5936032,0.6696592,0.324808,0.8096408,0.4464912,0.3015632,0.9973784,0.5683168,0.5513216,0.485244,0.6075,-1.470542,0.295402731,0.737598937
3392,0.8257,0.474955,0.9735025,0.34338,0.719705,0.3611138,0.010755741,0.407533333,0.6406,0.1455,0.2904414,0.71283608,0.7928,0.5636118,0.469444444,0.2371,0.51025,0.495575,0.688086029,0.662154286,0.54766,0.672374,0.8088,0.471935484,0.362197556,0.7734,0.467014028,0.639218437,0.606833667,0.886252505,0.405611222,0.1287899,0.3823125,0.0969521,0.36348,0.3849,0.66858,0.873194398,0.348701667,0.34522665,0.99452381,0.269672,0.3584256,0.5639464,0.678616,0.6560888,0.4590952,0.0808368,0.6357976,0.9690016,0.1784368,0.3808024,0.1686368,0.4599,-17.156164,0.180896906,0.426370718
3393,0.8243,0.3304375,0.73109,0.48654,0.47179,0.6917504,0.167177453,0.422266667,0.9736,0.1858,0.6546526,0.60826622,0.3292,0.1978434,0.500555556,0.322,0.42375,0.245127778,0.905598533,0.447961429,0.36972,0.489776,0.5542,0.607419355,0.334694506,0.4749,0.276352705,0.643967936,0.894428858,0.90252505,0.401923848,0.48798385,0.3381875,0.26947635,0.70014,0.54576,0.40014,0.582374125,0.435326667,0.1537726,0.508707937,0.5662344,0.4997768,0.4054592,0.9242896,0.4564872,0.941872,0.2842128,0.4140296,0.597944,0.3761768,0.8595816,0.5276352,0.4866,-0.957525,0.200832707,0.679733744
3394,0.6412,0.1004675,0.810205,0.39077,0.8622,0.4637346,0.325987474,0.415333333,0.8868,0.3135,0.532884,0.72558852,0.6656,0.4952686,0.498888889,0.3057,0.325,0.270772778,0.425011671,0.634112143,0.20092,0.589154667,0.3382,0.731290323,0.425562289,0.7233,0.477034068,0.982184369,0.843707415,0.648416834,0.718436874,0.2112365,0.4400625,0.118332038,0.89226,0.3819,0.67532,0.829133044,0.556929,0.1130445,0.76088254,0.1925352,0.305012,0.499212,0.5004392,0.3860024,0.5487288,0.192044,0.3855536,0.9341472,0.4663528,0.5257912,0.5159776,0.7956,-0.041468,0.148482817,0.460761109
3395,0.4604,0.171735,0.59543,0.580325,0.384745,0.3539796,0.318283925,0.6172,0.961,0.4821,0.6582098,0.60514898,0.6772,0.2125094,0.687777778,0.1316,0.19375,0.082255,0.380076692,0.622776429,0.54082,0.846623333,0.5795,0.458064516,0.336312274,0.3582,0.482324649,0.850801603,0.567795591,0.535751503,0.74490982,0.241957,0.2350625,0.324113988,0.77072,0.45362,0.86042,0.667159053,0.444152667,0.02453305,0.691801587,0.0158272,0.5098736,0.1372752,0.3414552,0.2972552,0.4954816,0.0482,0.4007976,0.6812232,0.328436,0.8598968,0.2645464,0.8726,-0.121535,0.108028453,0.421592782
3396,0.8566,0.230135,0.98111,0.15681,0.33961,0.5435812,0.127340292,0.6786,0.9572,0.5069,0.8018696,0.61875156,0.6743,0.2524008,0.929444444,0.243,0.24475,0.369532778,0.883754585,0.835178571,0.43532,0.581344,0.7423,0.939354839,0.495128897,0.7921,0.230661323,0.92256513,0.766953908,0.599579158,0.887154309,0.11854975,0.4881875,0.27422745,0.7517,0.31916,0.64498,0.670806936,0.361777,0.4048757,0.571049206,0.2973312,0.1271832,0.6382472,0.5397848,0.3747888,0.5942848,0.210176,0.7816296,0.6910936,0.1280448,0.781728,0.3305176,0.8557,-0.214467,0.060114396,0.388491188
