Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
3302,0.9312,0.13243,0.3580675,0.23141,0.80175,0.2503552,0.007678497,0.575066667,0.6938,0.2497,0.4825278,0.6096395,0.462,0.096588,0.891666667,0.1696,0.31,0.322607778,0.895301767,0.896843571,0.59034,0.791286667,0.9662,0.938064516,0.686128277,0.7768,0.352725451,0.630861723,0.581703407,0.856312625,0.68250501,0.0366245,0.194375,0.4443436,0.69378,0.69378,0.59574,0.520406802,0.181380333,0.214463,0.753587302,0.3290616,0.6911544,0.1994552,0.611076,0.0402288,0.3071904,0.2394392,0.3370224,0.6194896,0.8288584,0.2438176,0.4161608,0.8018,0.710682991,0.618622821,0.897409267
3303,0.9512,0.1409925,0.1992075,0.284165,0.699915,0.2741616,0.037361169,0.556333333,0.8496,0.2687,0.4944268,0.83487832,0.5193,0.0577278,0.820555556,0.1038,0.23025,0.304502778,0.879329777,0.995432857,0.54966,0.843536667,0.8615,0.932258065,0.608254435,0.9912,0.196452906,0.650420842,0.670140281,0.845791583,0.672024048,0.015245,0.2065,0.469891813,0.72498,0.64558,0.7286,0.55693898,0.139487667,0.18500895,0.769039683,0.276828,0.6640896,0.5159816,0.78306,0.1486456,0.3584216,0.163428,0.4840544,0.6705064,0.5543736,0.3533984,0.2143192,0.6325,0.5410435,0.46274655,0.807789966
3304,0.8898,0.126385,0.45017,0.320525,0.663945,0.3382554,0.130638831,0.672066667,0.8144,0.2353,0.5790792,0.64571674,0.4192,0.1098822,0.799444444,0.138,0.17375,0.269575,0.816672224,0.870571429,0.32652,0.833067333,0.8141,0.909032258,0.716778064,0.9949,0.350180361,0.515470942,0.545290581,0.866052104,0.625450902,0.01791745,0.230875,0.54912,0.61182,0.6793,0.68516,0.470153384,0.098388,0.18188105,0.864087302,0.3092304,0.4880472,0.304648,0.8174568,0.2071272,0.3885096,0.185884,0.428252,0.5192736,0.809744,0.2993968,0.2576016,0.6887,0.742281105,0.74566832,0.922653634
3305,0.9451,0.2301625,0.335815,0.31387,0.60046,0.1463172,0.088617954,0.656133333,0.845,0.1104,0.6752904,0.82916728,0.5351,0.0527168,0.886666667,0.123,0.2695,0.247029444,0.837225742,0.926787143,0.34088,0.866092667,0.6539,0.826451613,0.805043899,0.8487,0.156032064,0.50757515,0.538737475,0.825811623,0.662905812,0.1600423,0.141625,0.580840025,0.54136,0.49126,0.70838,0.385788596,0.017114,0.12644835,0.837585714,0.4723048,0.4270904,0.3048376,0.8368872,0.1474248,0.2649048,0.2170776,0.4025584,0.4776216,0.6304496,0.3600608,0.242032,0.6552,-1.236510707,0.326146727,0.774420977
3306,0.8336,0.16404,0.431595,0.28564,0.696665,0.3403154,0.110192067,0.633733333,0.7734,0.2133,0.436292,0.71229936,0.4884,0.0111978,0.895555556,0.0815,0.31325,0.180162222,0.914124708,0.957108571,0.31496,0.877798667,0.545,0.857741935,0.776630467,0.7982,0.183827655,0.579659319,0.745150301,0.684689379,0.543406814,0.04233375,0.25925,0.4711836,0.60772,0.4985,0.45246,0.693981327,0.036144,0.2134204,0.775780952,0.3706712,0.6367808,0.382308,0.6597824,0.2150632,0.34602,0.2143528,0.435044,0.5359064,0.7868064,0.3756656,0.2148912,0.6045,0.650218438,0.638154438,0.882546049
3307,0.9322,0.1469125,0.2054,0.20047,0.722665,0.324521,0.16823382,0.363,0.8144,0.2335,0.5758494,0.62064376,0.5032,0.131562,0.858888889,0.1637,0.337,0.318679444,0.802184061,0.926599286,0.4404,0.920531333,0.6981,0.787741935,0.715199496,0.9282,0.152104208,0.596933868,0.716953908,0.907755511,0.496653307,0.10695805,0.298125,0.514385925,0.80554,0.52678,0.66874,0.451787262,0.142395,0.19734665,0.726057143,0.3743896,0.4885344,0.2583176,0.864588,0.068432,0.4901576,0.0946528,0.5051072,0.5858048,0.4909128,0.2103296,0.4398736,0.502,0.542206351,0.454540053,0.804324728
3308,0.8799,0.2029575,0.379545,0.30376,0.866755,0.3319604,0.029256785,0.286,0.8118,0.2452,0.4209934,0.83056016,0.509,0.085748,0.812777778,0.0667,0.309,0.292632778,0.878339446,0.866428571,0.25654,0.915582667,0.7902,0.830967742,0.756109678,0.9537,0.301543086,0.492765531,0.676513026,0.913226453,0.533907816,0.1610141,0.2664375,0.53591535,0.7781,0.51452,0.58406,0.744034678,0.057156333,0.2391384,0.773907937,0.5250696,0.631904,0.3179392,0.7480064,0.0112936,0.3915584,0.22356,0.3400784,0.5283584,0.487472,0.404244,0.3725928,0.6365,0.615450088,0.549005655,0.854912956
3309,0.904,0.0112725,0.4702925,0.2425,0.776185,0.1999958,0.118296451,0.5476,0.7982,0.1647,0.6836196,0.72636812,0.4464,0.180444,0.938333333,0.2521,0.33625,0.330464444,0.923784595,0.982626429,0.47728,0.918247333,0.6584,0.883225806,0.671132377,0.9996,0.309579158,0.532204409,0.710921844,0.892164329,0.678777555,0.0361386,0.2451875,0.604522338,0.70938,0.52482,0.68406,0.492960987,0.002709,0.1265352,0.797038095,0.4312264,0.5458336,0.335408,0.7835848,0.0220376,0.209404,0.1029208,0.3380408,0.5525392,0.649564,0.2392592,0.4330168,0.6221,0.626246763,0.537042957,0.922412299
3310,0.8968,0.2228575,0.4987375,0.29686,0.71335,0.1940442,0.106045929,0.650066667,0.888,0.2966,0.6657714,0.81927734,0.4286,0.1898524,0.884444444,0.1565,0.179,0.258729444,0.78435145,0.827632857,0.435,0.840586,0.6264,0.882258065,0.681261175,0.911,0.149539078,0.675711423,0.594629259,0.810220441,0.662304609,0.1557907,0.1955625,0.5494071,0.67928,0.43986,0.67332,0.545838613,0.053059333,0.10168605,0.724465079,0.4772624,0.3732048,0.375472,0.8454208,0.1007864,0.2006624,0.1458584,0.5068056,0.6315104,0.808788,0.3895168,0.4364448,0.5489,0.349744789,0.329072815,0.683411513
3311,0.9101,0.026385,0.485,0.30906,0.797635,0.2919018,0.014087683,0.4734,0.805,0.226,0.6844696,0.6487812,0.4602,0.1204154,0.801666667,0.2427,0.2975,0.191861667,0.752650884,0.997505,0.4683,0.838873333,0.5405,0.882903226,0.669817004,0.8654,0.393847695,0.474609218,0.721162325,0.65258517,0.650160321,0.0774398,0.202875,0.664517637,0.5814,0.46186,0.70806,0.752714238,0.07764,0.2181122,0.768571429,0.3012624,0.5056024,0.2623048,0.6773752,0.0109272,0.3338224,0.117108,0.3714312,0.5071128,0.7764848,0.4058224,0.2950272,0.6032,0.656167486,0.56517935,0.87036406
3312,0.853,0.178525,0.3863175,0.272085,0.697745,0.2806854,0.02793737,0.6678,0.7248,0.2287,0.4128342,0.6971163,0.4688,0.0885092,0.842222222,0.2595,0.21875,0.195363333,0.825835278,0.913792857,0.25972,0.753027333,0.5589,0.828064516,0.555636887,0.9629,0.361262525,0.495150301,0.547294589,0.700681363,0.626833667,0.16125705,0.217875,0.4746283,0.79718,0.6325,0.56178,0.690550183,0.255121667,0.1096795,0.759674603,0.3478296,0.609716,0.3559152,0.7724256,0.1905232,0.3919656,0.109028,0.5277456,0.5873424,0.7384464,0.38864,0.184608,0.6486,0.544926209,0.470024989,0.810904526
3313,0.966,0.189105,0.5442075,0.29082,0.919405,0.2139592,0.123762004,0.567133333,0.843,0.2037,0.5836688,0.84964346,0.4195,0.0132432,0.791666667,0.1785,0.20175,0.303222222,0.983467823,0.952117857,0.41088,0.763306,0.5683,0.768709677,0.624960501,0.9874,0.344368737,0.592084168,0.620300601,0.896953908,0.6450501,0.114368,0.25475,0.525868287,0.75384,0.45628,0.47568,0.770676892,0.122968667,0.14982045,0.883752381,0.2122,0.587772,0.2596472,0.755096,0.1871048,0.4871088,0.2490224,0.4197632,0.6902144,0.5696648,0.3086896,0.408304,0.6341,0.684903612,0.610183456,0.926373524
3314,0.8043,0.10258,0.529115,0.3029,0.58876,0.199538,0.031139875,0.353266667,0.8066,0.1521,0.700788,0.78403588,0.4237,0.1163248,0.786111111,0.2059,0.3175,0.175208889,0.914991664,0.849855714,0.56502,0.849056667,0.817,0.856129032,0.810831783,0.8531,0.368076152,0.508977956,0.718296593,0.669358717,0.608697395,0.1721897,0.2046875,0.658345888,0.52166,0.6389,0.68674,0.459053018,0.017774667,0.21263845,0.816422222,0.4098016,0.5277904,0.481804,0.6687104,0.1636632,0.2181464,0.2234664,0.3249104,0.4756648,0.7350056,0.405296,0.4258744,0.676,-0.733619985,0.370697336,0.794414538
3315,0.8463,0.0627825,0.27235,0.213535,0.775965,0.2498974,0.081361169,0.3736,0.7258,0.2043,0.581289,0.80047266,0.5471,0.005471,0.832222222,0.1079,0.215,0.211162222,0.861743915,0.937616429,0.58396,0.79024,0.8396,0.871935484,0.782418352,0.8466,0.399819639,0.568196393,0.696813627,0.818617234,0.499298597,0.24264475,0.267625,0.518548275,0.80206,0.67762,0.46716,0.503454485,0.203185333,0.1512106,0.751995238,0.4680552,0.447816,0.2820528,0.719124,0.1480352,0.315932,0.2342712,0.3777704,0.623124,0.5390816,0.4291408,0.2810288,0.7807,0.379353399,0.49036618,0.866358339
3316,0.9604,0.0286525,0.4581025,0.34826,0.63036,0.3247498,0.134033403,0.5394,0.7822,0.2795,0.4940868,0.60950024,0.5634,0.0708176,0.87,0.2491,0.1775,0.258472778,0.882177392,0.850891429,0.33152,0.812700667,0.8185,0.882903226,0.803860123,0.9213,0.244068136,0.649138277,0.714769539,0.71507014,0.620160321,0.12104905,0.251125,0.638682313,0.59116,0.50282,0.56826,0.422117372,0.225519333,0.1529483,0.838053968,0.4269768,0.5507104,0.4884496,0.7574592,0.1460824,0.382004,0.206648,0.4749992,0.45386,0.8280936,0.5283776,0.1821792,0.7973,0.589552775,0.47752127,0.827001172
3317,0.8554,0.1101375,0.5020275,0.351215,0.656145,0.2791974,0.084,0.368133333,0.8468,0.2322,0.6977284,0.8443503,0.512,0.010482,0.933888889,0.0666,0.115,0.289985,0.918706235,0.84769,0.37858,0.854481333,0.9312,0.905806452,0.650611388,0.9853,0.168997996,0.615310621,0.562064128,0.7650501,0.678977956,0.18239355,0.2240625,0.595767088,0.56406,0.613,0.70396,0.694788263,0.262522333,0.1888319,0.85444127,0.5296728,0.5021888,0.2678112,0.7526016,0.1238616,0.3151192,0.2699744,0.3902208,0.530036,0.799804,0.5467872,0.2970272,0.7002,0.738193422,0.749937643,0.921958731
3318,0.8417,0.131295,0.2969225,0.16337,0.79265,0.2165916,0.082964509,0.5504,0.8304,0.1716,0.535223,0.7039417,0.5446,0.1243014,0.937777778,0.1105,0.34125,0.295108889,0.855428476,0.85833,0.236,0.866187333,0.9575,0.811935484,0.777288254,0.9455,0.432745491,0.59250501,0.61492986,0.672965932,0.520180361,0.1580987,0.1806875,0.6016518,0.74186,0.44138,0.69338,0.383164388,0.142659333,0.23766135,0.772409524,0.1794432,0.3819832,0.295724,0.8376744,0.1449832,0.482636,0.177616,0.4460232,0.5827296,0.4761944,0.5397736,0.383592,0.7861,0.525392642,0.540987125,0.899816823
3319,0.9369,0.24263,0.2133325,0.17779,0.743685,0.199309,0.154196242,0.298866667,0.8284,0.2321,0.4405416,0.73333282,0.4298,0.1918976,0.823333333,0.1507,0.2455,0.337296111,0.898272758,0.965771429,0.51956,0.850388667,0.8471,0.793548387,0.655347093,0.9188,0.476593186,0.624388778,0.673166333,0.763046092,0.635751503,0.17389035,0.2221875,0.5435224,0.51788,0.61118,0.50238,0.666735579,0.112925,0.22845155,0.737761905,0.3173752,0.6528736,0.2757864,0.7214872,0.2292264,0.3289432,0.2514648,0.5353288,0.498168,0.82408,0.3560288,0.3128832,0.5586,0.704268626,0.626840863,0.896383188
3320,0.8579,0.2330575,0.3509075,0.23609,0.671095,0.249783,0.18302714,0.636,0.8346,0.1388,0.4177638,0.65142778,0.4877,0.1464926,0.887222222,0.2323,0.31275,0.179393889,0.845398466,0.815674286,0.48446,0.840776667,0.6001,0.800322581,0.746112278,0.9756,0.257194389,0.56258517,0.597815631,0.870721443,0.683386774,0.02872865,0.228375,0.55084235,0.75526,0.64838,0.72956,0.555325108,0.230144667,0.2004745,0.751714286,0.2732864,0.6618952,0.39522,0.8248088,0.2170168,0.4787736,0.1091216,0.4546256,0.5726664,0.5882064,0.5459104,0.3451664,0.6985,0.709119767,0.619855766,0.924443179
3321,0.953,0.0014475,0.3497475,0.15351,0.849855,0.1403656,0.169649269,0.4598,0.7112,0.2242,0.5302936,0.66131768,0.4855,0.166434,0.931666667,0.1803,0.31625,0.271026667,0.814318106,0.840250714,0.2308,0.841252667,0.8627,0.95,0.672184756,0.9724,0.297795591,0.601262525,0.736593186,0.694148297,0.491663327,0.0785331,0.30025,0.500607087,0.72026,0.70354,0.59606,0.522830944,0.173186667,0.08995655,0.837492063,0.2343328,0.4878032,0.198316,0.8185072,0.0193512,0.2317672,0.2074936,0.4766968,0.561624,0.5830448,0.2038424,0.4053048,0.5714,0.749152934,0.71374246,0.920556186
3322,0.9739,0.0647975,0.272735,0.172,0.94151,0.1205652,0.171816284,0.411266667,0.7814,0.181,0.6939888,0.80506934,0.405,0.197522,0.785555556,0.1226,0.24,0.255057222,0.982107369,0.994962143,0.21824,0.865616667,0.6271,0.778709677,0.691916162,0.9787,0.228537074,0.639398798,0.64747495,0.905751503,0.612805611,0.20353005,0.3315,0.488981238,0.6424,0.70046,0.66304,0.512537513,0.182834,0.18857125,0.834963492,0.3072824,0.6455584,0.3283824,0.7038944,0.1736744,0.4919872,0.2416,0.3611312,0.6756784,0.74074,0.509968,0.2844568,0.7704,0.760822045,0.760033243,0.928210671
3323,0.9638,0.064925,0.304855,0.24546,0.59461,0.2100678,0.021060543,0.469733333,0.8036,0.2611,0.5003762,0.83543544,0.4155,0.1667408,0.845,0.182,0.1885,0.32961,0.913504502,0.927823571,0.41906,0.760165333,0.8081,0.879677419,0.726380672,0.8881,0.292685371,0.574468938,0.548136273,0.656973948,0.57008016,0.0728238,0.1935,0.499745913,0.58518,0.50058,0.57032,0.469546516,0.151778,0.2327958,0.898453968,0.3639424,0.559976,0.34756,0.847784,0.1353384,0.5021528,0.100948,0.4759048,0.5672152,0.4815472,0.3263976,0.3258824,0.5308,0.74895343,0.712829443,0.920254915
3324,0.9208,0.0299125,0.4909975,0.211935,0.88517,0.3387132,0.081832985,0.301066667,0.8834,0.1978,0.6827698,0.72664668,0.5169,0.040752,0.91,0.1063,0.1405,0.307748333,0.838959653,0.986205,0.42982,0.846962667,0.7609,0.833870968,0.701650567,0.9504,0.391122244,0.471262525,0.760921844,0.738256513,0.678376754,0.08059815,0.24725,0.639399963,0.79908,0.56758,0.7444,0.478429476,0.178340667,0.2062958,0.886561905,0.2899304,0.41368,0.4295872,0.6672656,0.2066392,0.4816192,0.1480192,0.3318152,0.6531744,0.5918376,0.3416512,0.4560152,0.7431,0.658240537,0.611306102,0.919748713
3325,0.8892,0.2436375,0.30505,0.364775,0.74238,0.1954176,0.097565762,0.552866667,0.8514,0.2267,0.5041158,0.71745328,0.4767,0.0905544,0.921111111,0.0702,0.1215,0.328756111,0.943347783,0.977259286,0.24896,0.832972667,0.8463,0.883548387,0.756241275,0.8023,0.42745491,0.510380762,0.564068136,0.810741483,0.661623246,0.1199558,0.3246875,0.563185912,0.6416,0.66216,0.47236,0.694991664,0.102352667,0.17849255,0.781868254,0.4976248,0.6748176,0.3323704,0.6752744,0.127768,0.30902,0.1519656,0.3653192,0.510328,0.7021288,0.3512944,0.4243032,0.7599,0.703866525,0.648431048,0.899588284
3326,0.9274,0.23205,0.498545,0.18075,0.66286,0.226549,0.095494781,0.6484,0.8888,0.1985,0.6664512,0.61117178,0.4983,0.1465948,0.796111111,0.1451,0.162,0.29528,0.930470157,0.932437143,0.32892,0.852006667,0.8612,0.792580645,0.668238435,0.9207,0.327655311,0.561062124,0.761763527,0.683486974,0.569098196,0.07416,0.1945625,0.643992925,0.722,0.66398,0.65736,0.634241414,0.161689333,0.2333171,0.855846032,0.454776,0.30786,0.2114176,0.6740928,0.2438768,0.4771472,0.2231848,0.3944088,0.4604296,0.5524616,0.3484896,0.4445872,0.7533,0.682447741,0.607761661,0.924365426
3327,0.9682,0.148675,0.424435,0.212795,0.61411,0.276565,0.149294363,0.5162,0.731,0.2368,0.6035568,0.76147026,0.5536,0.0630454,0.843333333,0.1857,0.176,0.3285,0.939509837,0.871419286,0.4049,0.74075,0.9136,0.87483871,0.601545569,0.8434,0.486132265,0.527354709,0.580861723,0.756372745,0.566252505,0.0332232,0.2900625,0.47391065,0.6788,0.68584,0.71802,0.438466155,0.12429,0.1782319,0.761173016,0.1930768,0.6450712,0.4462968,0.7780712,0.1176352,0.3511024,0.2668736,0.3667904,0.4850296,0.7116864,0.262052,0.366736,0.7385,0.702335548,0.612186839,0.893810788
3328,0.8352,0.18797,0.35052,0.238555,0.64358,0.2843478,0.158906054,0.662466667,0.855,0.2404,0.6650914,0.67761508,0.5464,0.0328778,0.779444444,0.0574,0.13425,0.228497778,0.811097032,0.857859286,0.21446,0.891503333,0.8731,0.919032258,0.602203356,0.9068,0.47248497,0.498496994,0.715951904,0.720541082,0.584288577,0.22661015,0.1875,0.573663513,0.79528,0.61104,0.43666,0.59024008,0.064424667,0.1148926,0.730644444,0.4870008,0.2442216,0.56592,0.7863424,0.1883256,0.4377072,0.1442616,0.4128584,0.5096288,0.4960736,0.2981696,0.4424448,0.5772,0.656986905,0.566543472,0.871696784
3329,0.9759,0.1282725,0.44301,0.14599,0.761885,0.1169028,0.178409186,0.5256,0.8702,0.27,0.4442814,0.60281412,0.4711,0.0637614,0.783333333,0.1099,0.286,0.255911111,0.854684895,0.924150714,0.52912,0.802231333,0.891,0.892580645,0.796362073,0.9725,0.216412826,0.505190381,0.726513026,0.739318637,0.55743487,0.2253954,0.279125,0.585289425,0.64428,0.69782,0.50522,0.682477492,0.211643333,0.21958925,0.8035,0.2267192,0.44806,0.5653504,0.7498448,0.2389936,0.3029208,0.1563816,0.3726768,0.6798712,0.5239808,0.218044,0.4050192,0.5839,0.701824411,0.601317638,0.891364726
3330,0.9734,0.2142925,0.193015,0.26444,0.52614,0.3112444,0.165407098,0.320266667,0.7426,0.2816,0.559191,0.70018076,0.4089,0.165309,0.935555556,0.2092,0.329,0.236183889,0.787572524,0.96483,0.32354,0.887220667,0.8493,0.929032258,0.560898582,0.9664,0.449458918,0.664809619,0.757074148,0.87511022,0.596052104,0.0543597,0.2315625,0.542230588,0.65186,0.46018,0.63904,0.772694231,0.108299333,0.12349425,0.754430159,0.2523928,0.413924,0.214076,0.6135704,0.0475544,0.3653336,0.236996,0.5180112,0.4851688,0.8093616,0.4294912,0.459872,0.6923,0.446339449,0.404984743,0.756371174
3331,0.8597,0.1108925,0.275445,0.133295,0.920705,0.2984256,0.166162839,0.402333333,0.8982,0.1324,0.414874,0.77400674,0.5129,0.0622274,0.911111111,0.2517,0.1495,0.320131111,0.877222407,0.88705,0.31796,0.753312667,0.7716,0.96,0.631669167,0.8066,0.235871743,0.654308617,0.658897796,0.738116232,0.601342685,0.0788975,0.2654375,0.585863525,0.65044,0.61048,0.69354,0.399109703,0.147284667,0.1279254,0.801065079,0.2407072,0.4558624,0.478196,0.8450264,0.0716064,0.2270912,0.1663408,0.4874504,0.4380656,0.7869976,0.4713952,0.2017488,0.5721,0.438266222,0.489930167,0.89475004
3332,0.9254,0.1174425,0.28241,0.161275,0.703165,0.1519254,0.174734864,0.413933333,0.8148,0.1892,0.6960286,0.85089716,0.4129,0.0086412,0.850555556,0.2236,0.125,0.311761667,0.90780927,0.901834286,0.4374,0.895215333,0.966,0.93516129,0.571685166,0.8711,0.434789579,0.640801603,0.60753507,0.855651303,0.665450902,0.10367825,0.2450625,0.567204713,0.74626,0.58262,0.44962,0.717799266,0.008524,0.19743355,0.865398413,0.509488,0.2247152,0.292496,0.8393816,0.1211752,0.4671856,0.241976,0.3895416,0.5584096,0.6514752,0.3179824,0.4085896,0.7818,-0.277879917,0.371368104,0.827252453
3333,0.8698,0.202075,0.437205,0.145375,0.60241,0.2123568,0.154947808,0.2962,0.813,0.1489,0.5381128,0.73974034,0.5045,0.0774646,0.81,0.2436,0.32775,0.261974444,0.764911637,0.925751429,0.4685,0.741035333,0.9563,0.767419355,0.733220936,0.94,0.428817635,0.504869739,0.804388778,0.783306613,0.555370741,0.0677219,0.2530625,0.651599975,0.57998,0.45992,0.5264,0.761190397,0.204375,0.07492545,0.763233333,0.5043528,0.5602192,0.4392712,0.8003896,0.1982152,0.2628712,0.1929304,0.5418936,0.6196296,0.7738088,0.4578952,0.3908768,0.5265,0.059416847,0.439334556,0.850044219
3334,0.8679,0.07122,0.3536175,0.32718,0.93176,0.262945,0.052906054,0.4402,0.899,0.1585,0.5998172,0.84281806,0.5059,0.1005762,0.831111111,0.2278,0.17975,0.292376111,0.977649216,0.923491429,0.30598,0.799090667,0.8481,0.938064516,0.600361793,0.9961,0.425410822,0.578236473,0.833246493,0.801963928,0.600761523,6.08E-05,0.21625,0.55069885,0.74768,0.44306,0.6501,0.413641214,0.072750333,0.15503355,0.872046032,0.2773592,0.2664096,0.2974328,0.8297976,0.2425344,0.2655144,0.2326736,0.3681488,0.5206712,0.4979856,0.363568,0.2217472,0.6213,0.405361415,0.468087536,0.895733129
3335,0.8764,0.2077425,0.41476,0.26136,0.58941,0.300028,0.083812109,0.599933333,0.7198,0.185,0.4310224,0.71090644,0.4543,0.1592756,0.826666667,0.2398,0.315,0.279395556,0.908306102,0.917465,0.26032,0.8758,0.644,0.766129032,0.677051859,0.7891,0.413286573,0.641022044,0.831903808,0.751843687,0.498717435,0.0228979,0.3255,0.558305913,0.63026,0.52356,0.54078,0.562387462,0.034954667,0.1575532,0.858842857,0.3816488,0.4951184,0.2733184,0.7424928,0.167204,0.4568168,0.1282888,0.3465296,0.6946872,0.8191096,0.3963544,0.4451584,0.6734,0.684941185,0.577987497,0.930131374
3336,0.825,0.1841925,0.1773425,0.211565,0.629275,0.1426548,0.021436326,0.423133333,0.728,0.209,0.6967084,0.77999638,0.5428,0.1124388,0.915555556,0.191,0.11475,0.249762222,0.927622541,0.913322143,0.44098,0.827833333,0.607,0.879354839,0.558267835,0.7971,0.318436874,0.554689379,0.688096192,0.692825651,0.513306613,0.0351668,0.1898125,0.390089513,0.74138,0.49264,0.66668,0.402540847,0.13288,0.14286965,0.861184127,0.3104696,0.5385192,0.2180632,0.6899784,0.2033424,0.4708448,0.2037352,0.488808,0.5160584,0.5731056,0.2290904,0.3273104,0.6836,0.77257897,0.758056718,0.934041394
3337,0.8175,0.050315,0.427725,0.36009,0.86307,0.3042628,0.151273486,0.499733333,0.703,0.2061,0.690759,0.6317873,0.5025,0.0698972,0.881666667,0.0678,0.206,0.287423333,0.858402801,0.938935,0.35484,0.827166667,0.8426,0.871935484,0.663897322,0.9417,0.414669339,0.676793587,0.843486974,0.776633267,0.638496994,0.23802875,0.1848125,0.582418825,0.6446,0.56674,0.57964,0.479033011,0.193670333,0.21541875,0.860715873,0.3007312,0.2371504,0.3082552,0.6188216,0.0414496,0.2529096,0.2714776,0.4967312,0.5134032,0.4733272,0.3933736,0.2373176,0.662,0.678473994,0.632118195,0.922101256
3338,0.9359,0.0960325,0.483645,0.36379,0.71595,0.2210552,0.095118998,0.304733333,0.8322,0.2175,0.5557912,0.75130176,0.4113,0.035332,0.855555556,0.0915,0.11575,0.260095556,0.806888963,0.917653571,0.4382,0.907112,0.4797,0.851290323,0.684418312,0.9715,0.296432866,0.676032064,0.836272545,0.880981964,0.602705411,0.1152183,0.217,0.525437688,0.53128,0.52246,0.50112,0.394668223,0.060195667,0.1483434,0.871952381,0.4806272,0.4846336,0.3270536,0.695492,0.1206872,0.3069872,0.17724,0.3997288,0.5121448,0.7524,0.2539872,0.2878848,0.5738,0.753835432,0.669049119,0.936112382
3339,0.8682,0.0028325,0.46062,0.23905,0.615625,0.2869802,0.102939457,0.377866667,0.8054,0.1696,0.4874574,0.7138316,0.512,0.0753172,0.853888889,0.2589,0.24375,0.230291111,0.808002668,0.822171429,0.39612,0.819458,0.4993,0.855483871,0.664160517,0.9574,0.277835671,0.558036072,0.814128257,0.863787575,0.526933868,0.21312655,0.3228125,0.427263613,0.51756,0.58792,0.5542,0.454814938,0.028082667,0.15564175,0.843953968,0.4930208,0.2525112,0.3562944,0.8312416,0.0674552,0.5167896,0.1885144,0.4718304,0.5252832,0.6765152,0.49524,0.2865992,0.756,0.288827369,0.47532875,0.877508433
3340,0.802,0.189355,0.353035,0.163985,0.636645,0.3342494,0.095682672,0.6036,0.7496,0.189,0.7067376,0.59417788,0.5198,0.1200064,0.904444444,0.1533,0.211,0.306552778,0.923534512,0.960969286,0.4003,0.759974667,0.823,0.821935484,0.592732145,0.9742,0.475390782,0.571763527,0.739779559,0.806352705,0.598396794,0.11582565,0.2449375,0.506491788,0.78836,0.70758,0.63604,0.647965989,0.007598667,0.0923025,0.757520635,0.4491096,0.2586072,0.2085696,0.7231936,0.0459672,0.3080032,0.2547536,0.494468,0.5064144,0.491104,0.5040064,0.3458808,0.4947,0.713010132,0.610335444,0.931339653
3341,0.8714,0.135955,0.411085,0.27541,0.538055,0.1790508,0.150521921,0.3946,0.8142,0.2989,0.4888172,0.7962938,0.473,0.041161,0.882222222,0.2536,0.277,0.296219444,0.871527176,0.876880714,0.33052,0.739227333,0.723,0.829677419,0.600756385,0.9256,0.356312625,0.558476954,0.554008016,0.780901804,0.664168337,0.15506185,0.2764375,0.401428313,0.75714,0.4528,0.61202,0.383567856,0.178869333,0.1415664,0.893303175,0.4069688,0.3510168,0.4440184,0.7189928,0.126792,0.229124,0.2338016,0.5414416,0.5892992,0.7856592,0.2134856,0.432588,0.6206,0.607248351,0.480585596,0.83341934
