Sim_No.,1:V__TIMP.bsn,2:V__SFTMP.bsn,3:V__SMTMP.bsn,4:V__SMFMN.bsn,5:V__SMFMX.bsn,6:V__SNOCOVMX.bsn,7:V__SURLAG.bsn,8:V__ADJ_PKR.bsn,9:V__EVRCH.bsn,10:V__TRNSRCH.bsn,11:V__GW_DELAY.gw,12:V__GWQMN.gw,13:V__ALPHA_BF.gw,14:V__REVAPMN.gw,15:V__GW_REVAP.gw,16:V__RCHRG_DP.gw,17:V__GW_SPYLD.gw,18:V__LAT_TTIME.hru,19:V__OV_N.hru,20:V__SLSUBBSN.hru,21:R__HRU_SLP.hru,22:V__SLSOIL.hru,23:V__ESCO.hru,24:V__CH_N2.rte,25:V__CH_K2.rte,26:V__ALPHA_BNK.rte,27:R__CH_WDR.rte,28:R__CH_D.rte,29:R__CH_W2.rte,30:R__CH_L2.rte,31:R__CH_S2.rte,32:V__SOL_K(..).sol,33:V__SOL_BD(..).sol,34:V__ELEVB(..).sub,35:R__CH_L1.sub,36:R__CH_S1.sub,37:R__CH_W1.sub,38:V__CH_N1.sub,39:V__CH_K1.sub,40:V__PLAPS.sub,41:V__CN2.mgt,42:V__RAINHHMX(..).wgn,43:V__RAINHHMX(..).wgn,44:V__RAINHHMX(..).wgn,45:V__RAINHHMX(..).wgn,46:V__RAINHHMX(..).wgn,47:V__RAINHHMX(..).wgn,48:V__RAINHHMX(..).wgn,49:V__RAINHHMX(..).wgn,50:V__RAINHHMX(..).wgn,51:V__RAINHHMX(..).wgn,52:V__RAINHHMX(..).wgn,53:V__RAINHHMX(..).wgn,54:V__BIOMIX.mgt,NSE,bR?,D
4891,0.9954,0.0016225,0.6027125,0.343245,0.384685,0.3158232,0.177215031,0.873133333,0.7296,0.0604,0.5501076,0.58053642,0.6033,0.2398116,0.813888889,0.3128,0.2155,0.259488333,0.677229076,0.8744,0.19772,0.709740667,0.4276,0.91516129,0.732471151,0.7261,0.516452906,0.680280561,0.758537074,0.538336673,0.596973948,0.32526265,0.1936875,0.311106113,0.43094,0.53164,0.69694,0.867365789,0.240494333,0.2814506,0.88528254,0.1656832,0.596856,0.2224008,0.9400056,0.3697552,0.5571888,0.3202216,0.4174832,0.469544,0.430276,0.4732856,0.3683096,0.4316,-3.35129926,0.212048661,0.646486629
4892,0.8208,0.22414,0.4808075,0.225215,0.606715,0.1814594,0.278551148,0.490133333,0.9144,0.1866,0.832733,0.87959512,0.4979,0.2266446,0.831666667,0.2483,0.1925,0.216416667,0.72666889,0.869818571,0.1039,0.899465333,0.3538,0.855483871,0.481638967,0.9398,0.53997996,0.532324649,0.348236473,0.654248497,0.467374749,0.33465285,0.425625,0.560444825,0.41396,0.63342,0.3544,0.754501501,0.125453333,0.1877158,0.856442857,0.0774232,0.4119712,0.2891328,0.6172552,0.3371512,0.6043776,0.0922584,0.497416,0.2967824,0.7144216,0.5614664,0.34368,0.7145,0.670075551,0.642585762,0.888572609
4893,0.9343,0.202175,0.4272275,0.09116,0.438815,0.4009356,0.156346555,0.667533333,0.9154,0.3023,0.7081124,0.80335058,0.4418,0.011521,0.693333333,0.1546,0.0455,0.143393889,0.703864622,0.951974286,0.16298,0.678090667,0.2972,0.687096774,0.503380732,0.6093,0.224188377,0.767054108,0.459338677,0.732224449,0.557134269,0.3192591,0.2879375,0.380871825,0.63374,0.37894,0.48898,0.776075358,0.286996,0.1149934,0.911734921,0.040908,0.4731808,0.3366704,0.6327624,0.3302224,0.4951616,0.0993616,0.466404,0.5308312,0.2912912,0.1987592,0.2360024,0.5475,0.401845139,0.357836497,0.716065353
4894,0.9259,0.133605,0.3131875,0.349125,0.55767,0.39163,0.012271399,0.7976,0.607,0.3044,0.7846266,0.69442974,0.3884,0.2585938,0.759444444,0.1665,0.29775,0.311545556,0.751893965,0.927999286,0.3416,0.651162,0.3934,0.726129032,0.621244375,0.798,0.629258517,0.623046092,0.417374749,0.676432866,0.651322645,0.20442175,0.111625,0.31405395,0.65564,0.3805,0.33034,0.926635545,0.387682333,0.00549935,0.763309524,0.1850152,0.8244296,0.0485424,0.9202328,0.288448,0.5129184,0.2146648,0.353712,0.6775344,0.5875104,0.2811168,0.3530432,0.6898,0.293066771,0.284466685,0.635600231
4895,0.9654,0.297865,0.644495,0.116105,0.391315,0.0132776,0.223791232,0.485733333,0.7564,0.0881,0.6490162,0.78393422,0.4484,0.2806676,0.901111111,0.1271,0.019,0.174485556,0.998082694,0.804002143,0.1917,0.875684667,0.2439,0.970322581,0.586228675,0.9543,0.451342685,0.48509018,0.699839679,0.74492986,0.751523046,0.34219575,0.16725,0.6697608,0.55218,0.56356,0.40008,0.898929643,0.208549667,0.0549112,0.977496825,0.3775472,0.738736,0.1683912,0.8921256,0.0217024,0.2820792,0.1208368,0.4626912,0.3513136,0.3541856,0.2777896,0.5907896,0.5363,-18.84888159,0.149430382,0.422775093
4896,0.8348,0.087955,0.38053,0.03032,0.34183,0.3693872,0.033139875,0.488,0.6076,0.1877,0.7699044,0.9551294,0.5579,0.2812486,0.977777778,0.3104,0.15825,0.230393333,0.962767589,0.992288571,0.23132,0.788428667,0.6337,0.701612903,0.670678586,0.8251,0.23496994,0.668617234,0.523927856,0.536873747,0.644529058,0.3512781,0.133,0.46120065,0.65772,0.61504,0.5388,0.863957986,0.261723333,0.0107524,0.664114286,0.0163048,0.7362256,0.23356,0.8310648,0.0704056,0.6914592,0.0792088,0.2274792,0.3020904,0.8404904,0.5872552,0.3467336,0.5806,0.570053855,0.478771719,0.821647788
4897,0.9067,0.2686425,0.6617,0.121985,0.597435,0.0990706,0.315778706,0.6472,0.883,0.0512,0.5389104,0.55733154,0.4442,0.0909096,0.845,0.2213,0.05075,0.296,0.667339113,0.795756429,0.05132,0.771466667,0.3209,0.882580645,0.700888182,0.6593,0.284008016,0.774549098,0.415210421,0.714869739,0.615450902,0.11375265,0.2999375,0.4236156,0.72286,0.39288,0.38332,0.584414805,0.337541333,0.0839673,0.925695238,0.2967072,0.3721064,0.171292,0.8770056,0.181668,0.6554592,0.1578392,0.5113936,0.5798128,0.3539048,0.3820536,0.3520256,0.3704,-8.747913661,0.158375567,0.520483949
4898,0.7439,0.1443,0.4522975,0.11144,0.587715,0.1086032,0.082889353,0.769066667,0.9312,0.2622,0.6656046,0.7332624,0.4206,0.0800662,0.773333333,0.2121,0.072,0.328232778,0.758149383,0.739713571,0.13472,0.703795333,0.5499,0.923548387,0.801587368,0.9757,0.622224449,0.397054108,0.505871743,0.747194389,0.72496994,0.17640515,0.319375,0.291699463,0.61806,0.58234,0.72052,0.531277092,0.158409,0.2021618,0.809049206,0.1680264,0.9066704,0.0909464,0.83184,0.1295008,0.3830256,0.1647776,0.3764248,0.7380976,0.3940552,0.5423328,0.4301888,0.3473,0.320683497,0.32412217,0.67530152
4899,0.827,0.0837525,0.586245,0.13618,0.544195,0.1002056,0.296413361,0.585533333,0.764,0.1287,0.5623416,0.61700122,0.3062,0.218125,0.859444444,0.2043,0.1905,0.198873889,0.907879293,0.797130714,0.0497,0.821477333,0.6602,0.946451613,0.715306494,0.7699,0.42254509,0.559158317,0.506312625,0.583346693,0.474649299,0.29124245,0.433375,0.450146238,0.56936,0.431,0.5439,0.908239413,0.364836,0.00582765,0.868934921,0.300808,0.4734952,0.1730776,0.8979408,0.0771304,0.3059176,0.1581696,0.5974416,0.6850144,0.4443144,0.4070112,0.3170152,0.583,0.303378416,0.401383654,0.860434484
4900,0.7244,0.103045,0.2741075,0.1808,0.496035,0.3221784,0.027628392,0.723533333,0.7764,0.3229,0.8785586,0.59924244,0.5091,0.2039898,0.802777778,0.1609,0.2205,0.263482222,0.654828276,0.906315,0.2582,0.949476,0.547,0.973225806,0.691275974,0.9337,0.256292585,0.394148297,0.578076152,0.693967936,0.668877756,0.24475335,0.3700625,0.4327048,0.43662,0.2934,0.37164,0.983407803,0.024362667,0.15718225,0.712977778,0.3746184,0.7098584,0.057916,0.6684296,0.2690888,0.5216752,0.1129072,0.5109568,0.7125208,0.573472,0.3052424,0.5419376,0.448,0.13594394,0.231283012,0.55981003
4901,0.9405,0.0023875,0.64769,0.050195,0.60075,0.1322078,0.136647182,0.486133333,0.7752,0.2523,0.6123142,0.61368628,0.5422,0.3013862,0.871666667,0.2764,0.20325,0.371019444,0.83684895,0.700162857,0.14328,0.667598667,0.4431,0.684193548,0.612776544,0.961,0.468056112,0.562284569,0.424769539,0.522084168,0.675511022,0.3172579,0.3695,0.427300413,0.53348,0.46352,0.66682,0.561933978,0.402037333,0.29655325,0.83531746,0.2724944,0.619456,0.2072248,0.9838144,0.3453024,0.450404,0.0019,0.4445648,0.4331096,0.5672944,0.6707224,0.3251576,0.4709,0.394707593,0.363843752,0.719337501
4902,0.9927,0.2398,0.73101,0.150785,0.620635,0.2554502,0.168200418,0.847933333,0.9002,0.2898,0.6425882,0.9454212,0.6181,0.2988688,0.720555556,0.3367,0.17275,0.245939444,0.960346782,0.905857143,0.1961,0.956995333,0.2372,0.701612903,0.780532189,0.611,0.268817635,0.452204409,0.473687375,0.738496994,0.693827655,0.20919385,0.1486875,0.314790925,0.71494,0.43158,0.36922,0.935718573,0.312268667,0.26733295,0.938187302,0.2711272,0.5864968,0.2822136,0.8425016,0.1659776,0.3521336,0.2007888,0.3423552,0.3911256,0.3350928,0.3033008,0.401488,0.5098,0.57277853,0.494892139,0.825510384
4903,0.8172,0.3194475,0.7369075,0.01511,0.70105,0.0809134,0.239820459,0.7242,0.8466,0.3527,0.7788206,0.6070563,0.4459,0.0235262,0.741111111,0.1762,0.01025,0.385281667,0.894764922,0.965412143,0.12428,0.883378,0.4637,0.821612903,0.772064159,0.9859,0.543266533,0.555831663,0.636993988,0.563887776,0.691302605,0.25937745,0.166875,0.3916806,0.35844,0.4252,0.66294,0.827625875,0.30034,0.02815325,0.874261905,0.1727128,0.6853744,0.05122,0.7486808,0.1052512,0.630648,0.3299672,0.406564,0.74606,0.703752,0.3016368,0.511812,0.5289,0.162804132,0.229729262,0.560134686
4904,0.9519,0.0797425,0.7002875,0.226835,0.520335,0.0874954,0.131135699,0.850466667,0.8126,0.1108,0.6467352,0.79908842,0.476,0.3693504,0.746111111,0.2099,0.2815,0.409955556,0.686512171,0.808430714,0.39394,0.914154,0.4886,0.717741935,0.863608928,0.613,0.42496994,0.603066132,0.415430862,0.536553106,0.605811623,0.1057479,0.4115,0.4007698,0.36618,0.50008,0.31432,0.979319773,0.169529,0.10678545,0.985396825,0.0323168,0.8865808,0.1400472,0.7682592,0.0626616,0.6386752,0.2493544,0.3539304,0.6910464,0.64872,0.4680168,0.4183832,0.3412,-28.61888568,0.126348414,0.380060706
4905,0.9177,0.09655,0.4441875,0.09035,0.496695,0.0450528,0.258851775,0.685,0.7036,0.0415,0.7489614,0.83460616,0.3123,0.0967186,0.923333333,0.0991,0.18625,0.219696667,0.796892297,0.718029286,0.17154,0.876908667,0.6044,0.982258065,0.703863523,0.7157,0.423647295,0.740621242,0.681142285,0.538817635,0.544188377,0.290011,0.235,0.732893863,0.38506,0.65026,0.566,0.557619206,0.378786333,0.19887865,0.727673016,0.0571152,0.9013344,0.2049928,0.620744,0.2833536,0.3455664,0.1576744,0.4716456,0.6198664,0.415956,0.2004232,0.5761336,0.4268,-0.056432796,0.304098213,0.815164821
4906,0.9161,0.3786575,0.7366625,0.069865,0.668795,0.1746504,0.088897704,0.777866667,0.6144,0.3609,0.6697518,0.70579542,0.3911,0.2185122,0.904444444,0.1254,0.16425,0.161363889,0.863887963,0.810263571,0.37982,0.652560667,0.264,0.684516129,0.595840883,0.774,0.24244489,0.547715431,0.773767535,0.65987976,0.51258517,0.34250365,0.3455,0.701204525,0.52178,0.41204,0.47174,0.544448149,0.216637,0.2650347,0.902550794,0.2484768,0.5274848,0.2273112,0.941944,0.0084568,0.468648,0.3146048,0.3762064,0.4068096,0.5470792,0.3540464,0.2327456,0.7619,0.497808204,0.385380774,0.757799197
4907,0.9952,0.0484175,0.413955,0.306535,0.57601,0.3410166,0.095578288,0.799466667,0.9294,0.3001,0.863629,0.55969942,0.3286,0.2928664,0.726111111,0.3583,0.0335,0.241660556,0.951063688,0.851646429,0.38746,0.920449333,0.5053,0.975806452,0.600875782,0.8008,0.487194389,0.561462926,0.487835671,0.557935872,0.730180361,0.12529795,0.330125,0.661408575,0.54406,0.65956,0.28298,0.812410804,0.130912333,0.09792085,0.666503175,0.1668552,0.8909752,0.4167928,0.8535504,0.3707744,0.3769448,0.078052,0.4559208,0.3616888,0.5535368,0.1796256,0.401692,0.3365,0.259800422,0.272004447,0.616626825
4908,0.7664,0.236745,0.5307,0.066825,0.606935,0.3283064,0.025791232,0.541733333,0.9626,0.3598,0.8839498,0.84976036,0.3327,0.2355516,0.774444444,0.3572,0.26475,0.168780556,0.647765922,0.704285714,0.3995,0.746811333,0.2676,0.99,0.722172357,0.8087,0.395931864,0.642825651,0.379759519,0.695410822,0.666332665,0.34866115,0.4295,0.636351863,0.47796,0.65298,0.48242,0.704998333,0.322377667,0.0212586,0.702690476,0.1385416,0.6586928,0.092732,0.939424,0.3748496,0.4372688,0.009168,0.6022464,0.6840488,0.8239248,0.5725584,0.5478408,0.6763,0.413680214,0.329172275,0.695388021
4909,0.9866,0.01442,0.46557,0.334525,0.71254,0.063891,0.042154489,0.4878,0.8784,0.1658,0.4899746,0.96981006,0.534,0.1449326,0.851111111,0.1899,0.1235,0.206718333,0.819896632,0.971520714,0.32514,0.689806667,0.3777,0.798709677,0.579133817,0.9456,0.338316633,0.678196393,0.461963928,0.65248497,0.68751503,0.31125435,0.138625,0.64814325,0.61902,0.40158,0.40154,0.821947316,0.314897,0.03898775,0.727488889,0.315648,0.7528616,0.4321928,0.9049192,0.2782592,0.3129712,0.1781576,0.3980464,0.50622,0.4106216,0.5561976,0.5891608,0.5464,0.69524034,0.643647401,0.916860207
4910,0.886,0.219365,0.5297175,0.042485,0.4165,0.2513648,0.313607516,0.499133333,0.8884,0.2012,0.502416,0.778725,0.5506,0.23439,0.897222222,0.1765,0.1035,0.163360556,0.746042014,0.762313571,0.44028,0.714986667,0.3314,0.755483871,0.623533129,0.6518,0.603967936,0.697334669,0.54501002,0.734488978,0.545911824,0.1042085,0.3328125,0.562901363,0.43718,0.37508,0.68092,0.825355118,0.067831667,0.0933244,0.669074603,0.305104,0.4499528,0.3543016,0.8684768,0.328796,0.374512,0.220116,0.617752,0.2979888,0.4782888,0.2855536,0.576948,0.548,0.635597947,0.583632022,0.866786044
4911,0.7702,0.02015,0.430915,0.100895,0.46466,0.1719268,0.033473904,0.833666667,0.9288,0.2971,0.6517118,0.76570186,0.5011,0.296158,0.723888889,0.2871,0.15875,0.239806667,0.856422141,0.786288571,0.07934,0.973782,0.6785,0.821290323,0.509331213,0.7803,0.614529058,0.681523046,0.687214429,0.577234469,0.540380762,0.34542845,0.3045625,0.352130313,0.58446,0.53396,0.29464,0.533774592,0.2132,0.0232285,0.924042857,0.0844528,0.5739416,0.4440208,0.7752376,0.2232392,0.3915392,0.1143944,0.5570384,0.372788,0.4033208,0.2037504,0.4356848,0.3668,0.600432451,0.496554935,0.835765993
4912,0.8832,0.191095,0.4584425,0.17147,0.705025,0.0956662,0.326463466,0.584266667,0.9528,0.1463,0.7898104,0.77801464,0.4603,0.1459006,0.820555556,0.2427,0.12225,0.241803333,0.716375458,0.757732857,0.42222,0.651336667,0.7199,0.719677419,0.57249695,0.5891,0.601763527,0.691723447,0.6750501,0.55761523,0.584328657,0.1888741,0.2553125,0.586484125,0.58182,0.5657,0.27278,0.883714572,0.227352667,0.25124535,0.954534921,0.3463048,0.4229576,0.0739848,0.934384,0.0249632,0.4652424,0.0876336,0.3639768,0.6575072,0.456388,0.4760584,0.2636856,0.4356,-7.085046468,0.216226871,0.572913728
4913,0.9246,0.31811,0.280745,0.218925,0.32305,0.4193198,0.070534447,0.7676,0.9278,0.0198,0.7589144,0.62055302,0.5459,0.052377,0.798888889,0.1021,0.09725,0.261485,0.695188396,0.740324286,0.00638,0.849455333,0.5921,0.876774194,0.795179296,0.8271,0.60002004,0.400180361,0.419779559,0.692364729,0.553827655,0.26153255,0.286875,0.704643675,0.44096,0.41088,0.42802,0.590773591,0.080164667,0.2221892,0.713528571,0.2350032,0.8153264,0.4402272,0.9795496,0.020276,0.4579448,0.3236904,0.4834392,0.5926008,0.7512032,0.505452,0.5055024,0.4154,-0.411272963,0.2892623,0.793518476
4914,0.7533,0.2984375,0.4127275,0.223795,0.57137,0.1013404,0.284726514,0.557066667,0.5952,0.042,0.7821384,0.97265146,0.4576,0.1342828,0.716666667,0.1276,0.02575,0.172631111,0.831197066,0.885547143,0.4528,0.965038667,0.4806,0.696774194,0.695853283,0.7538,0.386032064,0.698176353,0.519138277,0.604569138,0.519539078,0.3246469,0.0904375,0.614734313,0.43906,0.50938,0.43724,0.784704902,0.292859333,0.09299605,0.893549206,0.03134,0.7368528,0.3668,0.7093304,0.3685328,0.550864,0.1675856,0.5041864,0.4758176,0.7467112,0.7006712,0.3001208,0.5421,-18.45645943,0.165295598,0.443712009
4915,0.7309,0.032565,0.635155,0.144495,0.53602,0.0781898,0.295244259,0.7372,0.8144,0.2413,0.5967626,0.5338899,0.5245,0.1534522,0.992777778,0.1948,0.2195,0.304842778,0.83039013,0.923417857,0.1639,0.825149333,0.2753,0.706129032,0.540227395,0.9502,0.604849699,0.509438878,0.779418838,0.784809619,0.467054108,0.10343885,0.115,0.506400975,0.37242,0.42114,0.36752,0.761087029,0.034674,0.0132148,0.874995238,0.149672,0.8291384,0.168168,0.6546664,0.038412,0.59854,0.1921992,0.4126784,0.5026008,0.7057176,0.2608744,0.558832,0.6927,0.643715047,0.615793034,0.876398186
4916,0.9072,0.3003475,0.6277825,0.09258,0.575125,0.2994818,0.208601253,0.7032,0.7928,0.1428,0.5422282,0.7621501,0.474,0.203409,0.972222222,0.2991,0.183,0.291293333,0.886892297,0.778195,0.35156,0.687533333,0.7107,0.938709677,0.69699766,0.7497,0.413527054,0.791603206,0.349539078,0.579819639,0.553667335,0.1982643,0.4044375,0.661654238,0.59032,0.49312,0.27496,0.770170057,0.149917333,0.30886515,0.6733,0.3599736,0.7647896,0.3938048,0.9977704,0.2118272,0.2723496,0.0816864,0.555728,0.5433784,0.7784384,0.4885368,0.2758984,0.5462,-0.111835152,0.375848867,0.796956432
4917,0.9549,0.215925,0.3832325,0.09968,0.582415,0.0455066,0.021954071,0.8154,0.7018,0.1416,0.8509802,0.61392304,0.3689,0.3511492,0.743888889,0.2595,0.0865,0.243229444,0.964384795,0.817898571,0.11316,0.796646667,0.5913,0.971935484,0.5699794,0.9452,0.568777555,0.540861723,0.388677355,0.788496994,0.643426854,0.1974946,0.1045625,0.274503688,0.41716,0.40236,0.35974,0.673657886,0.359174667,0.10793455,0.847074603,0.0674648,0.5682912,0.2027608,0.6816112,0.1824832,0.3813232,0.1905472,0.3908392,0.6386872,0.7177912,0.1735248,0.4277464,0.5839,0.476095955,0.470909375,0.887676807
4918,0.9688,0.286215,0.478595,0.28443,0.503325,0.2427402,0.056843424,0.6214,0.8434,0.1632,0.6782532,0.5720122,0.5615,0.2918982,0.779444444,0.2564,0.16925,0.334222778,0.629603201,0.703827857,0.15788,0.727751333,0.5087,0.87,0.61300534,0.9651,0.589018036,0.388116232,0.409559118,0.79509018,0.573567134,0.1025152,0.2085625,0.691869688,0.56482,0.3443,0.40712,0.575105035,0.288209333,0.08872795,0.9955,0.3761808,0.4744368,0.3538552,0.8855352,0.0526768,0.375728,0.243408,0.5024392,0.4167024,0.7955664,0.2461776,0.6032056,0.5653,-8.567468162,0.203402541,0.510195869
4919,0.748,0.129975,0.38987,0.086495,0.68846,0.3668906,0.113607516,0.8144,0.7332,0.2441,0.8410272,0.7739893,0.4093,0.23013,0.886666667,0.2854,0.29675,0.399258889,0.891130377,0.754372857,0.03904,0.838614,0.3795,0.765806452,0.804791504,0.7259,0.514468938,0.576432866,0.529358717,0.602805611,0.536132265,0.14377045,0.250875,0.546688238,0.52214,0.5955,0.53078,0.798329443,0.004953333,0.26240815,0.853136508,0.23266,0.4301776,0.2458352,0.6370272,0.126648,0.28062,0.1870776,0.512704,0.3148784,0.3297576,0.49436,0.4979704,0.6511,0.597949342,0.580615958,0.856345724
4920,0.9019,0.06962,0.39454,0.043095,0.72027,0.2731536,0.195912317,0.7506,0.9352,0.3517,0.7730146,0.71408286,0.5286,0.2210294,0.937777778,0.1778,0.05675,0.400114444,0.598932978,0.898221429,0.09278,0.860471333,0.3317,0.952903226,0.532903942,0.9135,0.253647295,0.755811623,0.679398798,0.811503006,0.709158317,0.3214142,0.1863125,0.254114413,0.66188,0.616,0.69234,0.684788263,0.117366,0.0345555,0.70232381,0.0731272,0.8112464,0.2498528,0.7244504,0.2635872,0.6442696,0.0374152,0.4434728,0.497292,0.349412,0.4169936,0.4507472,0.5062,-0.204635703,0.092162029,0.411716328
4921,0.7617,0.08127,0.601975,0.06743,0.658635,0.103156,0.128129436,0.843533333,0.7856,0.0196,0.6801194,0.72639566,0.5667,0.1007848,0.868333333,0.2216,0.17175,0.267903333,0.642720907,0.984195,0.3694,0.975530667,0.7202,0.791612903,0.480265795,0.6726,0.426492986,0.67258517,0.632204409,0.742204409,0.490921844,0.18948985,0.316,0.339356325,0.46134,0.53106,0.4161,0.91051017,0.087241,0.2578117,0.972904762,0.1721272,0.77044,0.016404,0.8142,0.1423392,0.431188,0.2903216,0.4701168,0.6922528,0.7453072,0.2115152,0.398028,0.7053,-90.87343239,0.077165648,0.25188408
4922,0.7921,0.141055,0.37586,0.293965,0.73154,0.3385198,0.229799582,0.786266667,0.8374,0.1351,0.8190476,0.91724384,0.5905,0.0405656,0.698888889,0.1858,0.13375,0.378436111,0.975885295,0.704896429,0.38376,0.940033333,0.6469,0.97483871,0.865439691,0.8908,0.23759519,0.631783567,0.713527054,0.772264529,0.757054108,0.36928875,0.409375,0.459726713,0.42888,0.419,0.41878,0.774714905,0.329858667,0.03586875,0.868750794,0.0043936,0.6536704,0.3375632,0.6821928,0.3149392,0.68854,0.0516216,0.4351736,0.511528,0.394336,0.3695752,0.5850896,0.7727,-2.388224882,0.317827296,0.66081915
4923,0.8204,0.2380825,0.3311275,0.058305,0.630795,0.129938,0.2222881,0.7422,0.6664,0.0589,0.886438,0.88385722,0.6318,0.1906294,0.921666667,0.2754,0.1405,0.358896667,0.820100033,0.870276429,0.0849,0.935312,0.6458,0.719032258,0.580278194,0.7833,0.575591182,0.666953908,0.567194389,0.5349499,0.722284569,0.2872401,0.26875,0.3101235,0.47514,0.59028,0.54656,0.828306102,0.115344333,0.1069496,0.929001587,0.0006832,0.553852,0.008816,0.8442464,0.2538056,0.3219712,0.1525536,0.5539808,0.3836456,0.7287416,0.5836504,0.4073912,0.7475,-10.19544906,0.170550791,0.507844478
4924,0.8856,0.0520475,0.396505,0.097245,0.69597,0.3022052,0.181887265,0.730066667,0.822,0.2731,0.8103386,0.85070742,0.3718,0.1381554,0.903333333,0.2392,0.2165,0.410383333,0.785391797,0.865695714,0.29156,0.759926,0.4155,0.952258065,0.590119198,0.7352,0.322925852,0.672785571,0.730280561,0.708436874,0.615611222,0.36266945,0.142,0.625051825,0.65488,0.63962,0.48268,0.773804602,0.117972667,0.19362555,0.824479365,0.2330504,0.5698608,0.1650432,0.8845656,0.2542136,0.455756,0.2852008,0.5124856,0.4389008,0.55466,0.5170984,0.4804656,0.7655,0.537794647,0.439021325,0.797036678
4925,0.9789,0.3328175,0.4822825,0.013285,0.36127,0.084091,0.080718163,0.8532,0.956,0.1956,0.594689,0.56869722,0.3038,0.3871644,0.870555556,0.2788,0.1035,0.267475556,0.97447149,0.825075714,0.3175,0.824799333,0.4588,0.908387097,0.606368473,0.7696,0.529859719,0.748316633,0.363667335,0.751843687,0.574529058,0.24583095,0.2283125,0.618419125,0.71852,0.35302,0.5038,0.595088363,0.010816667,0.18755165,0.7837,0.0051744,0.5343904,0.251192,0.6837432,0.3573248,0.7264864,0.1216624,0.2353416,0.2779616,0.741376,0.51488,0.2398704,0.3965,0.755183845,0.717093666,0.929877231
4926,0.9252,0.2753275,0.6358925,0.326005,0.41915,0.1623942,0.093073069,0.553866667,0.9728,0.3122,0.7041726,0.6889837,0.5435,0.3625734,0.904444444,0.2199,0.08275,0.149526667,0.837049016,0.705507143,0.36986,0.916252667,0.3214,0.679032258,0.73201336,0.868,0.367995992,0.459498998,0.714188377,0.580140281,0.743767535,0.09805105,0.235375,0.563883975,0.41868,0.46254,0.39982,0.626652217,0.318536333,0.2469772,0.87628254,0.10808,0.8677472,0.1715152,0.7543024,0.354676,0.3781608,0.0347728,0.6360976,0.3993296,0.414552,0.4472192,0.3615928,0.6994,0.444202997,0.390284294,0.747887969
4927,0.9527,0.236935,0.29082,0.07818,0.537125,0.1460526,0.1945762,0.553066667,0.5906,0.2613,0.6073378,0.94234306,0.4827,0.1302166,0.773333333,0.2976,0.07275,0.403252222,0.873574525,0.767352857,0.131,0.646965333,0.3584,0.713870968,0.770462191,0.6208,0.633006012,0.711082164,0.427815631,0.754749499,0.540861723,0.28662435,0.2973125,0.2835929,0.47344,0.37314,0.49264,0.695005002,0.323388667,0.29491165,0.796190476,0.3373224,0.7249248,0.0351512,0.70778,0.405824,0.3776744,0.2254024,0.2301,0.334664,0.7742272,0.2137336,0.3159976,0.3709,0.192664361,0.26079607,0.596729418
4928,0.9955,0.0157575,0.6499025,0.25401,0.417385,0.1070144,0.01193737,0.740133333,0.9712,0.307,0.522944,0.77541,0.595,0.3064206,0.704444444,0.1262,0.03575,0.36289,0.717182394,0.966022857,0.20676,0.959268667,0.529,0.765806452,0.872305554,0.6979,0.529639279,0.752905812,0.524789579,0.728857715,0.468637275,0.1431547,0.267125,0.466605038,0.42,0.40004,0.59636,0.558752918,0.083399667,0.24894715,0.923674603,0.0969496,0.9415128,0.082912,0.9793552,0.3968576,0.5513504,0.1575088,0.4185752,0.5979096,0.2893256,0.6748824,0.4786336,0.7217,0.598996516,0.499648016,0.836530808
4929,0.9317,0.0891025,0.3721725,0.0579,0.47416,0.0668414,0.033974948,0.741,0.6148,0.2688,0.8016296,0.92718876,0.5462,0.3662524,0.735555556,0.2965,0.19675,0.403109444,0.735748583,0.729329286,0.32352,0.795248,0.4485,0.736129032,0.707067459,0.6312,0.296533066,0.781002004,0.699398798,0.686733467,0.728436874,0.13391845,0.119375,0.50173355,0.7206,0.3207,0.2718,0.718849617,0.355737667,0.05540365,0.898325397,0.1375648,0.9258176,0.044748,0.9144176,0.280908,0.4791072,0.0365896,0.2919056,0.4746112,0.5321976,0.2312032,0.470492,0.4776,0.707515173,0.625531907,0.897002285
4930,0.8633,0.35784,0.5739575,0.138615,0.69575,0.0663876,0.270204593,0.782466667,0.6362,0.0958,0.554462,0.68590552,0.3335,0.0727084,0.695,0.3551,0.00675,0.377437778,0.621330443,0.809041429,0.41804,0.846132667,0.3435,0.663548387,0.762223156,0.6778,0.483687375,0.617014028,0.389759519,0.55006012,0.623346693,0.34050245,0.315125,0.636597538,0.70248,0.42714,0.30242,0.573741247,0.27345,0.2074149,0.780393651,0.0795712,0.6072144,0.2103496,0.623652,0.1769816,0.51608,0.0866424,0.6090168,0.7482312,0.802024,0.2198336,0.4236752,0.4554,-3.670251478,0.244792393,0.59810457
